pcap_id,modeling_group_key,binary_label,benign_category,row_count,tp,fp,tn,fn,recall,fpr,specificity,attack_score_mean,attack_score_p95,attack_score_p99,max_attack_score
Idle-d722d61af6fa2e4f,benign|singleton|Idle,BENIGN,profiling_idle,750,0,31,719,0,,0.04133333333333333,0.9586666666666667,0.04812353685275108,0.3450824156403535,0.9829173594713211,0.9998047351837158
MQTT-DoS-Publish_Flood_train-710a8c2e0fd3ccf2,MQTT|MQTT_DoS_Publish_Flood,ATTACK,,750,749,0,0,1,0.9986666666666667,,,0.9880327238639196,0.9998772025108338,0.9999628442525864,0.9999805688858032
Owltron_Camera_LAN_MIC-513871f21444e330,benign|device|Owltron_Camera,BENIGN,profiling_interaction,750,0,0,750,0,,0.0,1.0,0.007503324444090443,0.02973894840106365,0.13499474585056292,0.3397071659564972
Owltron_Camera_Power-e29ebcb4aba84f5c,benign|device|Owltron_Camera,BENIGN,profiling_power,40,0,13,27,0,,0.325,0.675,0.3404387447939371,0.9963096290826797,0.9967786276340485,0.9968389272689819
Recon-OS_Scan_train-374d28e87069ff50,Recon|OS_Scan,ATTACK,,750,744,0,0,6,0.992,,,0.9879669110675653,0.9999650120735168,0.9999770945310593,0.9999828338623047
TCP_IP-DDoS-TCP1_train-4bd6e516680531ed,DDoS|DDoS_TCP,ATTACK,,750,750,0,0,0,1.0,,,0.9998971415360769,0.9999759793281555,0.9999759793281555,0.9999759793281555
TCP_IP-DoS-TCP1_train-6a08fbf1e5b3072a,DoS|DoS_TCP,ATTACK,,750,731,0,0,19,0.9746666666666667,,,0.9731473444032793,0.9999747276306152,0.9999747276306152,0.999988853931427
